feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	y
0.512902059	1.58605187699999	0.0	10	0.530750291	0.857665414	6	1	75.7752700999999
0.658911974	2.771333275	0.478865324	1	0.569141274	0.981325415	6	5	83.13210503
0.457231714	1.348834034	0.072343536	10	0.709310071	0.925670267	5	2	75.31523171
0.729001385	2.995231073	0.941332342	1	0.884620345	0.992189447	7	4	87.20287372
0.603330667	1.244575473	0.192446889	10	0.673672405999999	0.565429946	7	14	81.80067432
0.369738515	1.890524774	0.317497261	1	0.712084355	0.929410695	5	2	86.81148416
0.51286585	3.042786176	0.075084598	1	0.630280215	0.903264133	8	4	90.13455308
0.508698227	2.595655502	1.0	2	1.0	0.914580323	7	16	74.25
0.516010036	2.446828832	1.322968994	2	0.768787689	0.867918091	7	12	80.86
0.454336333	3.245167617	1.381190749	1	0.858828345999999	1.0	7	10	86.24803503
0.44666075	2.69929651	1.030590482	1	0.651771901	1.0	6	11	78.24083299
0.529619281	1.76849069699999	1.120919315	2	0.924423059	0.701792578	7	22	83.46932343
0.392088458	1.812623356	0.034821713	10	0.617555835	0.908772987	6	1	68.76274377
0.733597724	2.762365445	1.047275338	1	0.672347872	0.995586386	7	5	89.47940017
0.495947517	2.369214897	1.095879393	1	1.0	0.979295861	8	2	78.73599874
0.666012058999999	3.269897284	0.055627771	4	0.71097125	0.951697335	7	15	83.11
0.391667333	1.239026144	0.339223439	10	0.523599682999999	0.611821563	6	6	67.64246032
0.328004815	2.14414132	0.961864407	1	1.0	0.965220209	7	2	63.97168089
0.667548529	3.981542094	0.801444042999999	1	0.96022982	0.96855048	10	15	82.35835566
0.643784765	2.136919665	0.786617467	10	0.883885827999999	0.971437197	6	8	78.88204056
0.6940225	2.661450707	1.177389501	1	0.790805624	0.900302032	7	16	78.23541317
0.554856391	3.306211552	2.341215299	1	0.84087787	0.905370228	9	13	89.25293334
0.595555765	2.320165375	1.073813291	10	0.987137184	0.918572068	7	9	75.09818548
0.704009848	2.321986468	1.082565538	10	0.647338527	0.956429849	6	5	85.26
0.574482805	2.689158264	0.447462445	1	0.843372694	0.981799214	7	8	76.79063301
0.556137209	2.946873963	1.461975681	1	0.771890577999999	0.958934616	8	12	73.03046983
0.585766319	2.337865771	0.12956446	10	0.622982003	0.891451357	7	5	75.96
0.427271324	2.632115586	1.207676342	1	0.952581393	0.969606383	6	11	90.13455308
0.621290069	1.272476623	0.057840812	10	0.656688189	0.940041439	3	1	82.91704682
0.6744838	2.600992029	0.330777986	1	0.657324598	0.958198709	6	9	88.25655303
0.675142125	2.75660311	1.568032338	1	0.900319547	0.900285602	7	7	86.95989812
0.362844412	2.136036972	1.46888586199999	10	0.470391024	0.956386578	6	4	85.0696730999999
0.56494735	2.340326241	1.001245495	10	0.773240055	0.928182131	7	11	84.73384225
0.641530385	1.590524779	1.167959487	10	0.950933791	0.728592772	7	1	79.71336484
0.686022857	2.470748112	0.197819711	1	0.59019495	0.988270626	5	6	89.0972873
0.475818189	2.425074265	2.79	1	1.0	0.948344615	6	1	82.31746775
0.484821326	2.105606067	0.397207877	10	0.789908336	0.936421893	7	1	85.5708574999999
0.670230167	1.59869549199999	0.888338182	10	0.92082149	0.683096317999999	6	16	82.49484843
0.554093967	1.66232925099999	0.892189865999999	10	1.0	1.0	3	1	71.77041369
0.657079545	2.935386206	1.459421669	2	0.960062897	0.987729122	7	13	79.33361913
0.630474297	1.897221839	0.220128509	10	0.709567321	0.821068593	6	1	80.21
0.567781675	2.20554458	1.154494328	1	1.0	0.974442601	6	10	85.13699719
0.673231059	2.231299797	0.750609454	7	0.775402230999999	0.7559736	7	14	73.72531272
0.591589	1.754024139	1.313024255	10	0.693949482	0.735036512	7	2	83.47
0.722157389	2.281201499	0.327073247	1	0.811581138	0.899498655999999	6	6	86.95989812
0.61839216	2.125411658	0.508243897	10	0.748743154	0.752902062	7	13	86.58525343
0.441506813	2.543233378	0.952864111	1	0.801578132999999	0.99606854	6	2	80.86
0.649035297	2.881070694	0.118906717	6	0.665448122	0.99139128	6	7	80.19
0.488476139	1.960873163	0.723957465	1	0.598538019	0.957514795	5	6	70.01
0.541916179	1.259464435	1.277515856	1	0.916834631	0.8018778	6	11	85.27
0.529541273	1.562449656	0.164725521	1	0.7468615	0.922130478	6	6	87.84151787
0.519807676	2.304009669	0.523359695	10	0.625607649	0.918114903	6	1	73.78181882
0.547867719	1.963362297	1.206566479	1	1.0	0.990140157	5	1	79.66422254
0.547301842	2.568527142	1.84658612	1	0.831966276	0.977522022	6	2	79.8733243
0.543361043	1.945454192	0.909333059	2	0.970805501	0.729311444	7	23	83.53095656
0.480277462	2.699619963	0.664738245	1	0.388887848	0.992500381	6	1	81.52485508
0.633151591	2.347471806	0.509899454	10	0.831319272	0.957965855	7	4	89.47940017
0.591371142999999	2.522392751	0.141102734	10	0.643374616	0.973917328	7	1	79.54527275
0.715542778	2.072317739	0.041123086	1	0.666405123	0.983406252	5	7	76.21
0.440344711	2.099898641	2.368852515	10	0.797449035999999	0.95762099	5	5	89.0972873
0.499936256	2.364399476	1.113520071	1	0.481981872	0.980139841	6	1	77.42011542
0.43293375	2.373432402	0.512465436	2	0.766635199	0.912821599	7	5	84.81911701
0.642904297	2.80346023	1.626672758	1	0.717159469	0.97575749	7	7	77.60245998
0.446951825	1.796157676	0.787427032999999	1	0.976735328	0.908533522	6	6	72.58409974
0.667888854	1.831830262	1.224769817	10	0.518196007	0.74662383	7	3	87.67026134
0.675652070999999	3.302384986	0.599365207999999	1	0.711843694	0.999309403	7	14	80.03583572
0.383425435	2.65077355	1.377433838	1	0.9696031	0.894621317	7	13	77.25018783
0.424964865	1.218075965	1.663277818	10	0.766474213	0.953607635	7	3	83.6325502
0.53632064	2.772341284	0.930413094	1	0.693130415	1.0	6	12	83.13210503
0.477343368	2.23594123	1.287484229	1	1.0	0.997473047	5	5	78.0
0.512671156	1.94262587	0.626271913	10	0.658361102	0.739051626	7	15	79.33
0.366304778	1.716158196	0.504690911	1	0.592749217	0.96556909	6	3	80.18191571
0.492734667	1.59155098	0.065211535	1	0.733946424	0.981696953	6	9	81.15
0.600148622	3.364415984	2.81117513	1	0.8495209	0.997594197	8	7	79.15
0.677911632	2.129551886	0.046278018	10	0.708232252999999	0.988044367	4	2	82.69554802
0.633824256	2.947202876	0.763719067	1	0.708151259	0.96559883	8	1	79.72458708
0.594588857	2.173736552	1.409939305	1	0.988300564	0.848583384	6	19	84.51844894
0.4941726	1.087508982	0.0	10	0.0	0.841247632999999	4	2	76.56314305
0.621468091	2.641462007	1.60738536699999	1	0.95895413	0.89881266	7	18	86.95989812
0.699889562999999	2.468962532	0.272651273	1	0.682235147	0.986056697	5	6	82.07281464
0.4655334	1.793540069	2.418128792	1	0.928224366	0.775712787	8	6	74.33245381
0.572345731	1.75119357199999	2.720766091	1	0.939906694	0.727592235	7	17	76.29215414
0.61686	2.515912518	1.166698401	1	1.0	0.929561638	7	6	79.5457189999999
0.428908857	1.562687427	1.044096683	1	1.0	0.903793689	7	10	83.11008042
0.462872485	2.210239143	1.091038655	1	0.735112896	0.804538217	7	7	83.13210503
0.674352828	1.847336017	0.836427234	1	0.987647772	0.9012549	5	2	83.53828299
0.643489028	1.787942027	0.046945468	10	0.647044715	0.950209869	4	8	77.2641817
0.68280445	2.84051888	0.778140795	3	0.802495267	0.782824692	9	19	88.54
0.616325657999999	1.767840173	0.409737165	10	0.809293233	0.932571897	6	15	83.11815969
0.606418556	1.917697534	1.031775982	1	0.843763424	0.870443942	6	14	86.95989812
0.681380324	1.283048905	0.989895718	10	0.924338582	0.712786605	6	12	84.08694372
0.483857842	1.607728531	1.28347285	10	0.957131645	0.63919778	7	8	79.5986515
0.549109579	1.513433064	0.278333291	10	0.535078762	0.897993179	5	2	66.10542606
0.546663587999999	3.169477883	1.198013014	1	0.918983366	0.971566943	8	13	85.30761089
0.7157077	1.552922654	0.324871675	10	0.697867252	0.645822457	7	13	76.41768699
0.590054526	1.255676822	0.369590534	10	0.634715685	0.679505795999999	6	4	76.27793766
0.618633821	2.069687718	0.716276305	10	0.893919565	0.898799665999999	6	5	80.03025823
0.647247429	2.507069886	0.813180215	1	0.869080634	0.850298337	8	14	85.0166390999999
0.690163024	1.99410006	1.420540254	10	0.845558290999999	0.955306212	6	1	85.06493338
0.765398042999999	1.833366934	0.59586358	1	0.935050544	0.987986615	4	2	78.71995239
0.599906857	2.173736552	0.847083826	1	0.877786057	0.848583384	6	17	84.51844894
0.558211615	2.639394067	1.765031163	1	0.711445172	0.957631391	7	11	76.60807754
0.422365	1.57743117	1.428198266	10	0.823595938	0.78974592	7	6	72.11667834
0.813776667	1.917947407	0.810722026	10	0.660643492999999	0.757754138	6	4	73.72531272
0.33313525	1.576678421	0.0	10	0.0	0.993364785	4	1	78.42051902
0.476126517	2.853696949	0.687873768	2	0.87426287	0.940528509	8	14	88.64473633
0.639441389	2.822459809	0.391744664	1	0.670093906	0.989333562	7	11	76.75
0.629882894	1.80614987	0.109352478	10	0.560298205	0.688467452	7	7	79.56
0.580999667	2.482071748	1.286503203	2	0.952446864	0.773329519	8	12	69.67196108
0.464815975	2.184428793	2.554541052	10	1.0	0.920392425	7	1	82.4549275
0.594099919	2.166990241	0.167717159	10	0.662319205	0.965961283	5	13	83.00092474
0.494973962	2.117299636	1.600526138	1	0.878453011	0.819229895	7	22	78.58518936
0.402905766	1.347040568	3.016938902	10	1.0	0.685599385999999	7	8	67.74
0.437148385	2.548129685	0.511660718	10	0.707258187	0.981775918	6	11	80.85
0.515903811	1.382360699	0.271890494	10	0.501707845	0.944768968	5	3	78.88794353
0.666571332999999	2.895396231	0.470639855	1	0.71147645	0.948506275	8	6	83.42588783
0.629632968	1.928946325	0.159686348	10	0.738096864	0.985205614	4	5	75.502785
0.588932226	2.246388603	2.840798431	10	0.823033952	0.963770065	6	2	79.19567167
0.561165205	1.943195244	1.227066198	1	0.998441006	0.863726027	6	4	82.14150839
0.594787788	1.777064152	0.284400833	10	0.493311661	0.934716663	6	2	71.53333098
0.644865699999999	2.873989748	0.919064728	1	0.82629574	0.974742953	6	9	84.9377292
0.638432857	2.27605325	1.15046075	1	0.957643338	0.974981577	6	11	85.27176023
0.461345744	1.705828933	0.18243004	10	0.586475293	0.915543021	5	10	77.91
0.516238943	1.346358416	1.330943007	10	0.410638541	0.988677434	5	1	76.78737644
0.471326462	2.938534116	0.038883229	1	0.685025839	0.989886205	6	11	89.25293334
0.547008229	1.489127658	0.894813878	10	1.0	0.825490718	4	4	80.2
0.47240205	2.398974689	0.128505342	10	0.626908996	0.95053208	6	4	84.07868933
0.548067278	2.307802726	0.414655543	10	0.611329712	0.991392595	5	1	82.45
0.604864529	2.779088923	0.948098919	1	0.989660023	0.99618371	7	10	75.57
0.441141769	1.78077714699999	0.002101247	10	1.0	0.950590988	6	15	74.17317603
0.5344858	2.630898249	0.064641765	10	0.620677479	0.963824434	7	12	84.09263468
0.650896917	2.469335169	0.511699589	1	0.603120449	0.886741447	7	16	86.95989812
0.564057083	1.392104351	0.064860918	10	0.685814992999999	0.62306077	6	8	77.63385539
0.546394045	2.368469772	0.845067007	10	0.946734733	0.953906612	6	8	85.9
0.5553628	3.35921859	0.911171583	2	0.901958492	0.997802849	8	16	84.76
0.483129051	2.120762645	2.745089619	10	0.696356871	0.964072789	7	2	79.24007425
0.264150667	1.380958051	1.23191762	1	0.780629548	0.987129151	3	3	36.60416571
0.476263895	2.046733033	0.3545482	10	0.787652598	0.920537256	5	2	74.34644768
0.583229857	2.081614644	0.887095168	1	1.0	0.989884203	5	3	81.53075805
0.418760706	2.568409527	0.808465122	3	0.88806565	0.871552216	9	21	80.77589919
0.559611857	1.793607086	0.112946497	10	1.0	0.959957577	4	1	71.97
0.500917607	1.962428776	0.075078649	10	0.583794497	0.908143667	5	1	72.19077349
0.634576786	2.003155062	0.936912921	1	0.993382507	0.829889309	7	11	65.7693832
0.671547417	2.111949321	0.66909388	1	0.898968512	0.907944027	6	6	86.95989812
0.436859116	2.36301361	1.374464565	1	1.0	0.990054445	6	9	80.52844838
0.574653139	2.362410346	0.68442919	1	0.432081909	0.863400727	7	14	84.94
0.680447824	2.670206671	5.392540378	1	0.984577745	1.0	5	5	81.48
0.498558722	2.59453644	0.930037663	1	0.811569293	0.973655089	8	14	84.1625222
0.608140231	1.603569644	0.137308647	10	0.797127415	0.746573482	6	1	85.07
0.71598596	1.756993663	1.645859931	1	1.0	0.976027706	3	5	86.23
0.3874808	1.286253669	1.42139738699999	10	0.94160607	0.877275411	4	9	75.63468621
0.66318861	2.438626121	0.170985439	10	0.908606914	0.969541211	6	2	78.90072563
0.670614676	2.710824086	0.091021073	10	0.628319845	0.919776275	8	14	84.76
0.538322036	1.793019598	2.253702482	1	0.806930237	0.911418737	5	7	82.77
0.660125711	2.051546579	1.73139105	10	0.891737190999999	0.767852314	7	11	78.59
0.598870583	2.800019444	0.063038942	4	0.683888749	0.919274142	8	5	76.77966142
0.544307071	1.34580882599999	0.950583358	10	1.0	0.820565691	3	8	81.18
0.369414462	1.572392636	1.606134613	10	0.817921261	1.0	4	1	73.8649027
0.656281237999999	2.54170319	0.414077433	10	0.778687065999999	0.963968369	6	6	81.15639071
0.544028143	2.510696363	0.712916115	1	0.546274085	0.983079903	6	1	79.39404277
0.437744091	1.859562071	1.000000333	1	0.999983302	0.740651412	8	24	85.51482925
0.526749923	2.387539124	3.199482241	5	0.918485332	0.896227124	6	2	75.15774853
0.418103643	1.620121645	5.493001031	10	0.944867268	0.888111476	4	3	71.77041369
0.705063143	2.470097008	1.131228959	10	0.965532478	0.939330325	8	15	83.36435186
0.683853611	2.818955215	0.796493389	1	0.436430831	0.977674485	7	7	85.06
0.5417935	1.877425858	1.85134136	10	0.927933504	0.92503553	6	2	77.42858401
0.662500955	2.193321484	0.354336544	10	0.685564431	0.882995533	7	7	82.13560542
0.712561215999999	2.296289873	1.164015022	10	0.883476092	0.898513382	6	1	83.19373817
0.528755813	1.161662666	1.143980636	10	1.0	0.663915249	5	8	79.64443851
0.581274308	2.679649772	2.321670832	1	1.0	0.983088326	7	4	70.5
0.632475885	3.231381158	0.009748417	1	0.603226305	0.894704032	10	11	89.09597057
0.527788537	2.787378121	0.302782798	1	0.533963389	0.976564929	7	11	74.27
0.459888111	1.530340338	0.013856698	1	0.72449014	0.988179023	5	2	78.08130824
0.554850707	2.280810192	1.03731545	1	1.0	0.950224508	6	8	87.01862308
0.597792867	2.660826396	1.298451453	1	0.799157659	0.961237952	6	16	89.25293334
0.750732588	2.775007517	0.966859304	10	0.669655191	0.96405081	7	11	79.85651555
0.688704476	2.915351577	2.726181867	10	0.987912496	0.943567781	7	14	89.25293334
0.651021529	2.673481366	0.883903054	5	0.828025006	0.890649482	7	9	85.63518735
0.550614032	2.17406351	0.553964037999999	1	0.779422177	0.996882387	6	11	78.57124401
0.496104037	2.272498913	0.69558832	10	0.816103412	0.987192635	6	3	74.46496427
0.68027225	2.756462945	0.316723644	1	0.600907729	0.984932017	7	10	78.72861141
0.367888767	2.704239405	0.901767114	1	0.771568552999999	0.979849001	8	12	86.36347017
0.641352357	2.31723405	0.343290807999999	10	0.610328227	0.924174972	7	10	79.87284921
0.553666167	2.12835124	2.462149595	6	0.975884689	0.85938323	7	15	85.71
0.269865	1.673547955	0.771471172	10	0.656552035	0.946328939	3	2	80.82523776
0.5128698	2.827878833	0.680843512	1	0.586973274	0.94588802	8	8	83.15
0.580768	1.530206686	0.009217997	10	0.641784616	0.950568423	4	6	77.26400658
0.524558521	2.112002539	0.645479425	10	0.987345248	0.899663525	7	2	80.50597751
0.628678306	2.227825297	0.090016864	1	0.627518716	0.988259491	6	1	84.27
0.543018893	2.878403969	0.69576145	1	0.624959757	0.9698628	7	10	78.6014301
0.681594219	2.65329187	1.34026797099999	1	0.737847792999999	0.983943768	5	10	88.75474318
0.5845134	1.876242985	3.472890911	10	1.0	0.891326595	6	8	79.21814255
0.425833615	1.216008527	0.768187767	10	0.78694654	0.8032771	3	1	70.61502761
0.454778591	3.096354249	1.529009859	1	0.90494823	0.981705956	8	8	88.64473633
0.593253381	2.371656963	1.088453589	1	0.856246823	0.960562263	5	14	77.8
0.551346773	3.131416483	2.70809028	1	0.948111778	0.96699609	7	14	76.11643506
0.413858529	1.930855204	0.23455028	10	0.687283149	0.932175308	5	6	78.21645696
0.566936962	2.956904754	0.694426307999999	1	0.637912326	0.989856799	7	12	80.52844838
0.5807335	2.696597666	2.420516145	1	0.855760133	1.0	7	9	79.41
0.454943242	1.732669804	1.831000344	10	0.957802351	0.908212966	4	1	70.61976734
0.666658553	1.651401679	2.206088993	10	1.0	0.724652897	7	1	79.71336484
0.602074923	2.676566294	1.047273182	1	0.965814776	0.970929723	7	6	88.49667079
0.55263852	2.73458126	0.285882683	1	0.610692928999999	0.990328116	7	14	80.03583572
0.528331667	3.101636681	0.803193205	1	0.877011072	0.942106522	8	14	88.64473633
0.5731734	0.851630558	1.931725594	10	1.0	0.638764699	5	5	84.73384225
0.75407175	2.339190324	0.370081769	1	0.738797336	0.892022652999999	6	12	82.34577183
0.616284368	2.427785529	0.031411871	10	0.675976013	0.997554698	5	6	76.61991154
0.453790462	2.497382596	1.567490995	10	0.972266934	0.979320029	7	10	75.5
0.678978182	1.630323445	0.905695675	10	0.761415086	0.649759789	6	12	70.90198729
0.647059357	2.239116946	0.939042701	1	0.70281956	0.896687612	6	3	82.96
0.49314405	2.692809249	1.001124896	1	0.99340476	0.858066195999999	8	18	83.19373817
0.45139875	2.976720897	0.308042224	2	0.668342581	0.982338208	7	11	74.88851999
0.688452333	2.862828554	0.904039808	1	0.810301404	0.898743962	7	10	86.95989812
0.548081136	2.466342869	3.270721925	10	0.999096875	0.941266634	6	11	82.14
0.648662727	2.008801597	1.181536058	1	0.875295580999999	0.765508825	6	11	83.95499982
0.378543543	1.751929863	0.407936589	10	0.749061769	0.830460962	7	7	85.39
0.549719263	1.694269347	0.237255681	10	0.86986921	0.866490722	4	9	85.06
0.568883332999999	1.088608523	0.213670233	10	0.696929276	0.708198419	5	2	83.11598339
0.614813364	1.40995454099999	0.923506392	10	0.907897941	0.716801354	6	2	76.17957008
0.594570652	2.355200705	1.522305784	10	0.84823704	0.938744069	6	9	81.81
0.68046084	2.999652837	1.068273731	1	0.987897216	0.969034638	7	18	87.9426275
0.52946122	2.91299246	1.185719045	1	0.98234871	0.982207574	7	16	77.6050234
0.626924135	2.087778802	0.174046124	10	0.642446852999999	0.990381116	4	5	77.26987266
0.686729778	2.95859747	0.763222507	1	0.82226275	0.896836032999999	8	17	78.24099065
0.615379763	2.598485982	1.32267268	1	0.76274276	0.968825147	6	10	83.13210503
0.725787684	1.662037945	1.256718154	1	1.0	0.886860087	6	3	75.32092267
0.762694499999999	2.263639566	0.087749904	10	0.515728812	0.892693025999999	7	1	83.86845744
0.69102	3.25695132	0.924515751	1	0.442733706	0.978073259	8	16	79.71
0.725199333	2.207422985	0.377666449	10	0.619853173	0.771526550999999	6	15	77.69659742
0.560904	2.034815759	0.646357985	4	0.832442713	0.673471607999999	8	14	70.74774763
0.525760718	2.079136839	0.0	1	0.430676558	0.98524984	5	1	76.82960272
0.395783789	1.994089769	0.938207739	7	0.892840077	0.739326995	7	12	73.48931028
0.50308228	1.626943381	1.24582445099999	10	0.9459565	0.651285494	7	6	79.53930796
0.49532	2.559642796	2.841116351	1	0.817576592	1.0	6	10	86.24803503
0.409527	1.32052742	0.899824755	1	0.986110403	0.676648944	7	13	76.78476681
0.4872502	1.50666497699999	0.176797863	10	0.706898345	0.638411317	7	10	76.42337796
0.565687261	1.191468568	0.892294279	1	0.919438639	0.714153705	7	16	78.89011983
0.672454027	1.542804961	0.439295796	10	0.832424237	0.731159185	6	1	77.63385539
0.58708275	1.618645749	1.083369467	1	0.685962445	0.747976122	6	15	80.90070295
0.549176	2.660828125	9.210526316	10	1.0	0.987519236	7	2	83.4317907999999
0.533113581	2.866948889	1.098186221	1	0.74655483	0.96857508	7	11	80.18665544
0.727059757	2.710268911	1.008326737	1	0.928069712	1.0	6	9	85.71
0.500002	2.745332828	1.36169988	1	1.0	0.986832287	8	2	81.69
0.62863778	2.501604633	0.147778923	10	0.667872162	0.946168296	7	2	78.88
0.818874333	2.06635595	0.286741977	1	0.726874296	0.894510035999999	5	5	82.77189816
0.6814231	3.221304756	2.016368958	1	0.770545539	0.956204292	8	18	81.66231483
0.511922045	1.499225061	0.976867623	10	0.933547972	0.642764027	7	11	77.39785295
0.578199516	2.070176262	1.632432541	1	0.838291502	0.982700602	6	5	85.03951584
0.559372188	2.28436732	1.043656047	10	0.903899257	0.954803088	6	5	86.23
0.570483	1.888106993	0.644359347	10	0.876201210999999	0.999693663	5	1	73.68304037
0.625581	2.528685549	0.825594324	1	0.896547817999999	0.897279959	6	12	86.95989812
0.650789564	3.306834158	0.273509011	1	0.890798444	0.999862204	7	18	86.25
0.423024176	1.963136973	1.505935088	1	0.401301861	0.817622730999999	7	2	78.24908737
0.6360529	1.751972693	0.053870399	1	0.719918645	0.963065578	5	11	81.16
0.615613681	2.096623069	0.321284591	10	0.621887787	0.771097788	7	14	67.72845129
0.617758975	3.148956233	1.009019899	1	0.861024433	0.966862691	7	16	89.25293334
0.580734606	2.551745376	1.26744353099999	1	0.902540923	0.977032298	5	9	88.75474318
0.62520373	2.332517831	0.018584608	1	0.586667192999999	0.96993233	6	3	84.41
0.704475110999999	3.137688332	0.429925525	2	0.889473562	0.973277647	7	17	83.91257441
0.698135732	2.685446936	0.294041534	10	0.648954599999999	1.0	5	4	81.18
0.749999385	2.504934761	0.686684126	2	0.816859300999999	0.903358061	7	18	88.16909433
0.574986152	2.148985572	0.726710034	10	0.737329225	0.947478572	7	1	79.22946534
0.746675286	2.364091458	0.717599304	7	0.652847333	0.767842933	7	18	79.56078076
0.640951302	3.103220152	0.159251709	1	0.658465476	0.993298104	8	7	79.15
0.621008732999999	2.129135288	0.582437322	10	0.841065671	0.967145905	5	7	80.1817406
0.619876381	3.02138217	1.162745669	1	0.619666122	0.970314401	8	6	82.12735104
0.657482537	2.756399178	0.939338736	1	0.926479685	0.984108604	7	4	82.13560542
0.472844267	2.189329052	2.1708049	1	0.968944667	0.856091462	6	4	77.58265567
0.585018792	2.152562257	1.074360947	9	0.941191159	0.726399704	9	15	89.09597057
0.714577125	2.944746251	0.105276196	10	0.605976386	0.947768729	7	13	80.51974774
0.6979652	2.224937365	0.616524153	1	0.605774389	0.904227997	6	6	84.72558787
0.431343294	1.586909046	0.896435259	1	0.75683159	0.687321149	7	17	85.0166390999999
0.619580574	2.69726696	1.006989916	10	0.545458935	0.991444861	7	3	85.06
0.599961571	3.179000959	0.601011136	1	0.77214524	0.898164067999999	9	12	90.13
0.584259083	2.145568788	0.519650077	10	0.813157210999999	0.93591316	7	1	74.40953844
0.490938281	2.459212196	0.0	1	0.0	0.940421353	7	4	80.85605367
0.626700512	2.565705594	1.214524433	1	0.891281937	0.991133999	6	9	77.36
0.487212548	2.514180887	1.413321164	1	0.922355614	0.958072112	6	6	77.26323046
0.498202957	2.688802663	1.772478627	1	0.987578962	0.961254506	7	5	79.21
0.631092158	2.498282428	0.15148821	1	0.582167173	0.996507501	5	2	85.06
0.625135818	2.471906073	1.50437114	10	0.967314955	0.969357894	7	9	77.26561876
0.611182967999999	2.144022036	1.066374863	10	0.509373667	0.967086353	5	2	73.35546392
0.646273771	2.641950947	0.040383251	4	0.590085544	0.969900966	5	5	79.05578324
0.603250231	2.278967925	0.808134232	10	1.0	0.870711504	7	6	87.02
0.569750524	2.964027452	0.91347545	1	0.813289469	0.982913803	7	15	85.06
0.702456770999999	2.491509359	0.753497915	1	0.726401416	0.989403134	5	12	89.0972873
0.640793395	2.174775842	1.13193236099999	10	0.748700302	0.93340646	7	4	76.12968136
0.519490462	1.531550907	0.935416719	10	1.0	0.789459868	5	1	83.0
0.4988908	2.132913599	0.465547673	10	0.722971774	0.768755852	7	12	74.69978772
0.40467363	1.899771122	1.691986063	1	0.549932074	0.987946952	5	4	76.27814967
0.3144681	1.94945155	0.921950534	10	0.758420393	0.974462467	6	7	80.19
0.651207765	2.114262794	1.107397482	10	0.984086585	0.959303576	6	2	77.44252936
0.401442868	1.298267042	0.828976921	10	0.969663041	0.776855078	6	5	83.11246873
0.462521868	1.216393297	0.525471425	1	0.565327022	0.777894702	7	12	80.83906982
0.629037526	2.863014849	1.02597721	1	0.736081192	0.988551244	6	6	85.27
0.51838305	1.646908562	0.116872362	10	0.70281637	0.956458594	5	1	81.15639071
0.647315	3.549344581	0.162353207	4	0.70414588	0.996556316	8	17	78.82
0.503306682	2.75525045899999	0.891744342999999	1	0.883864390999999	0.973451339	7	5	90.13455308
0.6254498	2.141896913	0.857668135	1	0.909301517	0.886319477	6	11	86.46170797
0.53490635	1.950042827	2.328013078	10	0.927313572	0.762181972	6	11	76.97914872
0.384079844	2.249058262	0.358974049	1	0.537099517	0.999926923	7	2	80.36851776
0.488615125	2.627112064	0.781374965999999	1	0.750635654	0.997736139	6	8	85.27356004
0.529589048	3.041833765	0.51344473	10	0.692856275	0.951855194	8	16	82.79293464
0.455401258	1.802430221	0.004543583	10	0.699905947999999	0.930474178	5	5	73.10973693
0.685873273	2.249862285	1.3655943	1	0.980924303	0.982830802	6	11	83.75
0.58183795	2.643368184	1.461143029	10	0.854488936	0.986814385	6	5	79.09477039
0.449759972	1.515116857	0.357496297	10	0.440592975	0.820333375999999	6	2	75.6754417
0.580396436	2.33877413	0.718275154	3	0.674164781	0.988507124	5	2	76.29539766
0.5688068	1.898965248	0.059908075	10	0.585840826	0.988577006	4	4	79.22946534
0.688338263	3.105724356	0.288998873	1	0.648464057	0.992438659	7	12	89.25293334
0.588536184	2.145439585	0.215606766	10	0.739467244	0.985683656	5	9	77.2641817
0.547594199999999	2.316040526	1.570408264	1	1.0	0.97424831	6	8	77.0
0.598739332999999	3.000857735	0.725514456	1	0.750333687	0.97311512	6	13	83.31322813
0.4507063	2.65188968	0.960577535	1	0.8843308	0.950243857	7	14	68.14984047
0.655343152	2.598078997	1.195808317	1	0.949725281	0.979322926	5	10	88.18
0.587936217	2.880025824	0.0136388	10	0.592844242999999	0.987763893	7	5	80.82529959
0.693136052999999	3.020731581	0.696397818	1	0.801092598	0.967893634	7	9	88.27020396
0.543445271	2.778265183	0.958563183	1	0.855600954	0.990673369	7	1	79.94
0.625987391	3.249718557	2.8652632	1	0.661503392	1.0	7	15	89.25293334
0.3370184	1.088218222	0.091506317	10	0.53976614	0.77749602	4	6	72.66050335
0.54816068	2.649176119	0.100014611	7	0.675205952	0.989496476	7	16	82.13
0.641873146	1.69430285699999	0.867137084	10	0.857005723	0.88977483	6	3	84.09045838
0.690080694	1.316783982	0.619931291	10	0.740293402	0.620927606	6	13	77.39785295
0.4401563	2.143634242	3.28750886	10	0.970927122	0.960962758	6	1	73.12
0.678809308	2.532261594	0.020533699	10	0.620842853999999	0.976769615	6	9	80.51974774
0.496490854	2.538594582	1.513050267	1	0.950264387	0.995896821	6	2	82.47170741
0.4255192	2.1092032	1.771193416	1	1.0	0.971195375	7	2	79.70511046
0.574276	2.584081097	0.903907907	10	0.831520673	0.906915658	7	13	78.09257669
0.661008941	1.478919016	1.370416102	10	0.885755411	0.717040716	5	2	77.63
0.418553	2.327932715	0.245392413	10	0.822201672	0.960007476	6	4	83.63567774
0.532049975	2.7605015	1.056169485	10	0.889568373	0.971137503	7	13	79.22356237
0.580770136	1.90815798	0.926401287	2	0.781696724	0.730380283	8	11	84.25287384
0.53197175	2.661670641	1.736819489	1	1.0	0.942990193	8	1	81.69
0.51566165	3.31044163899999	0.993717824	1	0.937467823	0.968070793	7	12	88.20172474
